file_name,cmp_ratio,abs_mean_uncmp,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
DF__UTC_20201112_001032/DF__UTC_20201112_001032.602.h5,4.24747,442.477,-24422,24205,-0.0969197,1746,8441,2143,17563,
DF__UTC_20201112_001132/DF__UTC_20201112_001132.602.h5,4.24729,444.201,-24729,24857,-0.0804401,1750,8393,2105,17374,
DF__UTC_20201112_001232/DF__UTC_20201112_001232.602.h5,4.24754,425.155,-24569,24290,0.0725816,1728,8500,1900,17184,
DF__UTC_20201112_001532/DF__UTC_20201112_001532.602.h5,4.24803,434.33,-22646,24242,0.33541,1713,8230,256,15300,
DF__UTC_20201112_001332/DF__UTC_20201112_001332.602.h5,4.24791,425.906,-23409,22633,0.316793,1727,8377,2168,17445,
DF__UTC_20201112_001432/DF__UTC_20201112_001432.602.h5,4.24787,429.867,-23296,23348,0.138554,1719,8347,2255,17429,
DF__UTC_20201112_001732/DF__UTC_20201112_001732.602.h5,4.24792,421.617,-23210,23322,0.426315,1706,8373,266,15553,
DF__UTC_20201112_001632/DF__UTC_20201112_001632.602.h5,4.24794,424.759,-23204,23433,0.388025,1715,8332,2086,17376,
DF__UTC_20201112_001832/DF__UTC_20201112_001832.602.h5,4.24787,424.145,-23391,23312,0.563361,1704,8504,1888,17099,
DF__UTC_20201112_001932/DF__UTC_20201112_001932.602.h5,4.24777,425.327,-23996,23193,0.44058,1821,8288,1846,17061,
DF__UTC_20201112_002032/DF__UTC_20201112_002032.602.h5,4.24815,424.347,-21939,22756,0.572449,1715,8365,2053,17229,
DF__UTC_20201112_002132/DF__UTC_20201112_002132.602.h5,4.24812,422.93,-22169,22290,0.619002,1728,8448,2664,17972,
DF__UTC_20201112_002232/DF__UTC_20201112_002232.602.h5,4.2479,423.623,-23076,23997,0.724166,1706,8354,2128,17337,
DF__UTC_20201112_002432/DF__UTC_20201112_002432.602.h5,4.24781,431.204,-23382,23230,0.59122,1704,8396,265,15407,
DF__UTC_20201112_002332/DF__UTC_20201112_002332.602.h5,4.24776,423.048,-24094,24481,0.696952,1718,8327,1975,17027,
DF__UTC_20201112_002532/DF__UTC_20201112_002532.602.h5,4.24791,417.432,-23139,23778,0.760883,1783,8263,266,15385,
DF__UTC_20201112_002632/DF__UTC_20201112_002632.602.h5,4.24783,430.204,-23748,21973,0.763205,1741,8337,1880,17196,
DF__UTC_20201112_002732/DF__UTC_20201112_002732.602.h5,4.24815,429.458,-21935,22311,0.70231,1726,8978,2225,18025,
DF__UTC_20201112_002932/DF__UTC_20201112_002932.602.h5,4.24791,438.291,-23418,23709,0.618075,1728,8638,266,15728,
DF__UTC_20201112_002832/DF__UTC_20201112_002832.602.h5,4.24789,430.006,-23416,24149,0.648351,1738,8393,2284,17583,
DF__UTC_20201112_003032/DF__UTC_20201112_003032.602.h5,4.24751,470.079,-24367,24197,0.541563,1733,8436,2048,17403,
DF__UTC_20201112_003132/DF__UTC_20201112_003132.602.h5,4.24743,457.892,-24468,24424,0.173666,1713,8293,1751,16894,
DF__UTC_20201112_003232/DF__UTC_20201112_003232.602.h5,4.24733,472.642,-24849,24792,0.145022,1766,8413,278,15521,
DF__UTC_20201112_003432/DF__UTC_20201112_003432.602.h5,4.24804,450.522,-22659,22842,0.611562,1742,8525,253,15534,
DF__UTC_20201112_003332/DF__UTC_20201112_003332.602.h5,4.24769,470.454,-23742,23733,0.727727,1685,8460,2315,17774,
DF__UTC_20201112_003532/DF__UTC_20201112_003532.602.h5,4.24783,466.928,-23435,23709,0.525893,1743,8442,2649,18075,
DF__UTC_20201112_003632/DF__UTC_20201112_003632.602.h5,4.24789,432.693,-23321,23929,0.61334,1764,8780,272,16115,
DF__UTC_20201112_003732/DF__UTC_20201112_003732.602.h5,4.24809,430.072,-22543,22674,0.632922,1701,9159,1925,17939,
DF__UTC_20201112_003832/DF__UTC_20201112_003832.602.h5,4.24797,415.306,-23158,24394,0.578816,1792,8268,266,15531,
DF__UTC_20201112_003932/DF__UTC_20201112_003932.602.h5,4.24807,407.81,-22493,22608,0.677113,1710,8560,265,15629,
DF__UTC_20201112_004032/DF__UTC_20201112_004032.602.h5,4.24772,424.467,-23477,23431,0.699333,1716,8636,2615,18184,
DF__UTC_20201112_004132/DF__UTC_20201112_004132.602.h5,4.24789,410.041,-23477,24258,0.725349,1716,8632,2067,17657,
DF__UTC_20201112_004232/DF__UTC_20201112_004232.602.h5,4.24814,406.54,-22115,23270,0.78078,1710,8418,2063,17301,
DF__UTC_20201112_004332/DF__UTC_20201112_004332.602.h5,4.24803,423.098,-22718,21986,0.798828,1730,8700,1847,17408,
DF__UTC_20201112_004432/DF__UTC_20201112_004432.602.h5,4.24797,415.489,-23290,23812,0.884591,1765,8489,263,15688,
DF__UTC_20201112_004532/DF__UTC_20201112_004532.602.h5,4.24805,418.025,-22407,24190,0.853104,1648,8171,259,15152,
DF__UTC_20201112_004632/DF__UTC_20201112_004632.602.h5,4.24803,411.21,-22738,22871,0.964758,1718,8847,1804,17389,
DF__UTC_20201112_004732/DF__UTC_20201112_004732.602.h5,4.24785,419.457,-23779,23889,1.09933,1750,8763,1913,17588,
DF__UTC_20201112_004832/DF__UTC_20201112_004832.602.h5,4.24797,409.531,-23203,24046,1.20931,1742,8448,1982,17271,
DF__UTC_20201112_004932/DF__UTC_20201112_004932.602.h5,4.24806,418.843,-22582,23005,1.35977,1782,8444,1671,17066,
DF__UTC_20201112_005032/DF__UTC_20201112_005032.602.h5,4.24799,447.474,-22571,24118,1.50518,1720,8317,318,15509,
DF__UTC_20201112_005132/DF__UTC_20201112_005132.602.h5,4.24791,427.943,-23732,21575,1.63732,1721,8070,2044,16915,
DF__UTC_20201112_005232/DF__UTC_20201112_005232.602.h5,4.24789,436.621,-23670,23192,1.70819,1752,8495,263,15669,
DF__UTC_20201112_005332/DF__UTC_20201112_005332.602.h5,4.24819,439.668,-21896,22995,1.91449,1738,8592,260,15749,
DF__UTC_20201112_005432/DF__UTC_20201112_005432.602.h5,4.24797,454.897,-23137,22552,2.15727,1707,8460,2003,17265,
DF__UTC_20201112_005532/DF__UTC_20201112_005532.602.h5,4.24793,451.316,-23198,22949,2.27958,1751,8447,2217,17624,
DF__UTC_20201112_005632/DF__UTC_20201112_005632.602.h5,4.24799,452.995,-22952,22907,2.46499,1714,8259,1940,17014,
DF__UTC_20201112_005732/DF__UTC_20201112_005732.602.h5,4.24803,445.185,-22818,22263,2.56333,1738,8578,2103,17526,
DF__UTC_20201112_005832/DF__UTC_20201112_005832.602.h5,4.2475,437.121,-24710,24714,2.4679,1694,8192,1667,16592,
DF__UTC_20201112_005932/DF__UTC_20201112_005932.602.h5,4.24745,434.8,-24479,24047,2.27834,1707,8385,1790,17011,
DF__UTC_20201112_010032/DF__UTC_20201112_010032.602.h5,4.2473,449.248,-24511,24522,2.56799,1721,8728,267,15870,
DF__UTC_20201112_010332/DF__UTC_20201112_010332.602.h5,4.24781,434.235,-24075,22050,2.92716,1759,8369,258,15380,
DF__UTC_20201112_010132/DF__UTC_20201112_010132.602.h5,4.24801,436.449,-23133,23043,2.97541,1758,8577,2116,17325,
DF__UTC_20201112_010232/DF__UTC_20201112_010232.602.h5,4.248,427.046,-22897,23376,2.9206,1730,8723,2069,17455,
DF__UTC_20201112_010432/DF__UTC_20201112_010432.602.h5,4.24738,448.377,-25292,23702,3.02525,1713,8430,268,20766,
DF__UTC_20201112_010632/DF__UTC_20201112_010632.602.h5,4.24791,456.381,-22877,23452,2.83905,1651,8196,2864,17774,
DF__UTC_20201112_010832/DF__UTC_20201112_010832.602.h5,4.24808,457.716,-22432,22889,2.70439,1666,8226,260,15180,
DF__UTC_20201112_010532/DF__UTC_20201112_010532.602.h5,4.24778,444.182,-24362,23684,2.93761,1741,8585,7085,22623,
DF__UTC_20201112_010732/DF__UTC_20201112_010732.602.h5,4.24795,452.047,-22771,23575,2.81646,1745,8219,2199,17205,
DF__UTC_20201112_010932/DF__UTC_20201112_010932.602.h5,4.2481,448.743,-22355,23579,2.56263,1694,7979,258,14974,
DF__UTC_20201112_011032/DF__UTC_20201112_011032.602.h5,4.24756,438.158,-24628,24508,2.19177,1866,8592,263,15813,
DF__UTC_20201112_011332/DF__UTC_20201112_011332.602.h5,4.24775,444.561,-23655,24486,2.23352,1748,8401,1824,17168,
DF__UTC_20201112_011132/DF__UTC_20201112_011132.602.h5,4.24743,430.389,-24683,24782,1.93456,1859,8487,1902,17340,
DF__UTC_20201112_011232/DF__UTC_20201112_011232.602.h5,4.24742,457.534,-24633,24544,1.85622,1868,8557,2037,17619,
DF__UTC_20201112_011532/DF__UTC_20201112_011532.602.h5,4.24778,447.675,-24241,23203,1.90241,1725,8301,460,15638,
DF__UTC_20201112_011432/DF__UTC_20201112_011432.602.h5,4.248,440.134,-23089,24296,2.03038,1727,8357,659,15893,
DF__UTC_20201112_011632/DF__UTC_20201112_011632.602.h5,4.24787,442.64,-23524,24749,1.77555,1779,8200,2091,17199,
DF__UTC_20201112_011732/DF__UTC_20201112_011732.602.h5,4.24796,441.21,-23033,24251,1.5768,1775,8836,2277,18057,
DF__UTC_20201112_011932/DF__UTC_20201112_011932.602.h5,4.24781,442.592,-23748,23464,1.36479,1766,8318,1880,17137,
DF__UTC_20201112_011832/DF__UTC_20201112_011832.602.h5,4.24798,427.968,-23512,22504,1.54193,1794,8987,1665,17653,
DF__UTC_20201112_012132/DF__UTC_20201112_012132.602.h5,4.24762,455.587,-24068,23672,0.987322,1736,8411,276,15507,
DF__UTC_20201112_012332/DF__UTC_20201112_012332.602.h5,4.24721,452.548,-24713,24583,0.339846,1745,8522,261,15626,
DF__UTC_20201112_012032/DF__UTC_20201112_012032.602.h5,4.24795,447.485,-23376,22391,1.19294,1731,8346,2365,17550,
DF__UTC_20201112_012232/DF__UTC_20201112_012232.602.h5,4.24752,453.213,-24472,24950,0.385106,1721,8445,2045,17312,
DF__UTC_20201112_012432/DF__UTC_20201112_012432.602.h5,4.24791,428.48,-23676,23821,0.61696,1700,8370,252,15393,
DF__UTC_20201112_012532/DF__UTC_20201112_012532.602.h5,4.24797,438.64,-23073,23556,0.550715,1704,8440,264,15601,
DF__UTC_20201112_012632/DF__UTC_20201112_012632.602.h5,4.24792,436.205,-23351,23084,0.45703,1687,8297,257,15250,
DF__UTC_20201112_012732/DF__UTC_20201112_012732.602.h5,4.24796,421.222,-23692,23060,0.445418,1800,8313,328,15527,
DF__UTC_20201112_012832/DF__UTC_20201112_012832.602.h5,4.24789,428.621,-23984,25009,0.202545,1787,8604,2148,17752,
DF__UTC_20201112_012932/DF__UTC_20201112_012932.602.h5,4.24797,430.178,-23203,24503,0.186126,1736,8671,2062,17565,
DF__UTC_20201112_013032/DF__UTC_20201112_013032.602.h5,4.2482,426.955,-21582,24145,0.092038,1790,8387,2048,17219,
DF__UTC_20201112_013132/DF__UTC_20201112_013132.602.h5,4.24792,433.031,-23572,22852,-0.0572618,1753,8537,1819,17295,
DF__UTC_20201112_013232/DF__UTC_20201112_013232.602.h5,4.24791,437.337,-23144,23109,-0.126986,1742,8467,2318,17555,
DF__UTC_20201112_013532/DF__UTC_20201112_013532.602.h5,4.24729,437.307,-24912,24670,-0.722965,1668,8310,255,15396,
DF__UTC_20201112_013332/DF__UTC_20201112_013332.602.h5,4.248,430.527,-23100,22562,-0.361468,1699,8269,2326,17460,
DF__UTC_20201112_013432/DF__UTC_20201112_013432.602.h5,4.24735,436.51,-25006,24657,-0.870759,1766,8342,1844,17177,
DF__UTC_20201112_013632/DF__UTC_20201112_013632.602.h5,4.24761,415.662,-24836,25014,-0.6654,1752,9132,1934,17836,
DF__UTC_20201112_013732/DF__UTC_20201112_013732.602.h5,4.24804,412.85,-22951,23201,-0.413907,1751,8297,2716,17913,
DF__UTC_20201112_013932/DF__UTC_20201112_013932.602.h5,4.24802,415.276,-23140,24142,-0.457883,1643,8376,1923,17053,
DF__UTC_20201112_013832/DF__UTC_20201112_013832.602.h5,4.24808,428.691,-22625,23452,-0.450125,1766,8550,1881,17333,
DF__UTC_20201112_014032/DF__UTC_20201112_014032.602.h5,4.24791,421.356,-23473,23263,-0.63667,1777,8228,264,15380,
DF__UTC_20201112_014132/DF__UTC_20201112_014132.602.h5,4.24804,406.618,-23202,23079,-0.674013,1739,8424,2185,17422,
DF__UTC_20201112_014232/DF__UTC_20201112_014232.602.h5,4.2481,412.05,-22519,22911,-0.699554,1749,8538,2034,17414,
DF__UTC_20201112_014332/DF__UTC_20201112_014332.602.h5,4.24785,405.516,-24305,23242,-0.761419,1709,8299,1904,17088,
DF__UTC_20201112_014432/DF__UTC_20201112_014432.602.h5,4.24787,424.713,-23324,23759,-0.789821,1704,8443,2043,17344,
DF__UTC_20201112_014532/DF__UTC_20201112_014532.602.h5,4.24802,415.141,-22805,23057,-0.674746,1661,8250,2566,17973,
DF__UTC_20201112_014632/DF__UTC_20201112_014632.602.h5,4.24783,408.087,-24279,22785,-0.864018,1758,8513,269,15627,
DF__UTC_20201112_014732/DF__UTC_20201112_014732.602.h5,4.24806,408.626,-22910,23759,-0.982013,1743,8251,265,15321,
DF__UTC_20201112_014832/DF__UTC_20201112_014832.602.h5,4.24748,413.019,-24577,24454,-1.30243,1838,8496,265,15715,
DF__UTC_20201112_014932/DF__UTC_20201112_014932.602.h5,4.24747,421.668,-24388,24872,-1.38375,1834,8395,2255,17704,
DF__UTC_20201112_015032/DF__UTC_20201112_015032.602.h5,4.2474,413.02,-25460,24851,-1.18094,1763,8838,1848,17587,
DF__UTC_20201112_015432/DF__UTC_20201112_015432.602.h5,4.24787,419.532,-23397,23266,-1.07238,1664,8336,257,15293,
DF__UTC_20201112_015132/DF__UTC_20201112_015132.602.h5,4.24809,398.136,-22934,23257,-0.942902,1707,8821,2105,17713,
DF__UTC_20201112_015232/DF__UTC_20201112_015232.602.h5,4.24783,412.528,-24039,23197,-1.00631,1790,8799,2219,17913,
DF__UTC_20201112_015332/DF__UTC_20201112_015332.602.h5,4.24809,408.892,-22793,22172,-0.963868,1769,8660,1844,17337,
DF__UTC_20201112_015532/DF__UTC_20201112_015532.602.h5,4.24811,406.862,-22458,23659,-1.0297,1683,8647,261,15771,
DF__UTC_20201112_015632/DF__UTC_20201112_015632.602.h5,4.24781,423.455,-23923,23796,-1.00484,1693,8229,2157,17191,
DF__UTC_20201112_015732/DF__UTC_20201112_015732.602.h5,4.24744,419.25,-24886,25012,-1.10107,1672,8386,1985,17081,
DF__UTC_20201112_015932/DF__UTC_20201112_015932.602.h5,4.24803,412.479,-23125,24846,-1.10198,1695,8293,263,15369,
DF__UTC_20201112_015832/DF__UTC_20201112_015832.602.h5,4.24792,398.231,-23696,22498,-1.01689,1804,8305,2367,17630,
DF__UTC_20201112_020032/DF__UTC_20201112_020032.602.h5,4.248,395.415,-23335,23604,-1.18415,1803,8399,276,15606,
DF__UTC_20201112_020132/DF__UTC_20201112_020132.602.h5,4.24746,397.529,-24772,24696,-1.65524,1747,8501,2405,17774,
DF__UTC_20201112_020532/DF__UTC_20201112_020532.602.h5,4.24806,398.674,-22886,22978,-0.996282,1713,8520,253,15588,
DF__UTC_20201112_020232/DF__UTC_20201112_020232.602.h5,4.24751,394.295,-24561,24516,-1.43603,1765,8531,1835,17230,
DF__UTC_20201112_020432/DF__UTC_20201112_020432.602.h5,4.24801,394.43,-23403,24080,-0.992753,1745,8416,1872,17126,
DF__UTC_20201112_020332/DF__UTC_20201112_020332.602.h5,4.24767,402.791,-24515,24542,-1.32829,1713,8484,2244,17581,
DF__UTC_20201112_020632/DF__UTC_20201112_020632.602.h5,4.24812,400.337,-22501,23009,-0.958956,1709,8189,269,15215,
DF__UTC_20201112_020732/DF__UTC_20201112_020732.602.h5,4.24819,436.983,-22064,22866,-1.01103,1706,8276,2009,17057,
DF__UTC_20201112_020932/DF__UTC_20201112_020932.602.h5,4.24798,422.426,-23257,22518,-0.923221,1804,8403,269,15566,
DF__UTC_20201112_020832/DF__UTC_20201112_020832.602.h5,4.24797,435.791,-23714,23481,-1.00451,1770,8524,2250,17634,
DF__UTC_20201112_021032/DF__UTC_20201112_021032.602.h5,4.24797,418.416,-23471,23998,-0.852598,1703,8493,2262,17586,
DF__UTC_20201112_021432/DF__UTC_20201112_021432.602.h5,4.24813,389.711,-22562,22939,-0.935407,1712,8452,256,15503,
DF__UTC_20201112_021132/DF__UTC_20201112_021132.602.h5,4.24771,445.117,-23488,24297,-0.828439,1727,8258,2236,17312,
DF__UTC_20201112_021232/DF__UTC_20201112_021232.602.h5,4.24793,419.38,-23719,23568,-0.814494,1771,8510,1696,17067,
DF__UTC_20201112_021332/DF__UTC_20201112_021332.602.h5,4.24816,402.134,-22362,23639,-0.881566,1758,8459,2188,17540,
DF__UTC_20201112_021532/DF__UTC_20201112_021532.602.h5,4.24791,393.954,-23664,24310,-1.01764,1696,8121,2091,16944,
DF__UTC_20201112_021632/DF__UTC_20201112_021632.602.h5,4.24749,407.176,-24526,25049,-1.43187,1691,8172,1943,16917,
DF__UTC_20201112_021732/DF__UTC_20201112_021732.602.h5,4.2474,415.616,-24443,24610,-1.19249,1737,8239,2088,17131,
DF__UTC_20201112_021832/DF__UTC_20201112_021832.602.h5,4.2475,422.195,-24363,24077,-1.15905,1717,8296,2002,17076,
DF__UTC_20201112_021932/DF__UTC_20201112_021932.602.h5,4.24769,429.276,-24045,24710,-0.846435,1792,8365,2216,17544,
DF__UTC_20201112_022032/DF__UTC_20201112_022032.602.h5,4.24767,429.378,-24541,23723,-0.920552,1713,8511,1943,17278,
DF__UTC_20201112_022232/DF__UTC_20201112_022232.602.h5,4.24806,403.983,-22898,23915,-0.858344,1691,8207,265,15234,
DF__UTC_20201112_022532/DF__UTC_20201112_022532.602.h5,4.24802,409.805,-23160,23109,-0.707031,1693,8419,256,15432,
DF__UTC_20201112_022132/DF__UTC_20201112_022132.602.h5,4.24803,411.572,-23263,23970,-0.737695,1682,8164,2837,17762,
DF__UTC_20201112_022332/DF__UTC_20201112_022332.602.h5,4.24808,400.392,-22949,23454,-0.823963,1745,8427,2442,17722,
DF__UTC_20201112_022432/DF__UTC_20201112_022432.602.h5,4.2481,411.521,-22690,23060,-0.7584,1693,8307,2390,17464,
DF__UTC_20201112_022632/DF__UTC_20201112_022632.602.h5,4.24823,406.885,-21709,22415,-0.719731,1698,8500,2452,17665,
DF__UTC_20201112_022632/DF__UTC_20201112_022632.602.h5_qtmp_qjxNqJ,4.24823,406.885,-21709,22415,-0.719731,1713,8475,2174,17599,
DF__UTC_20201112_022732/DF__UTC_20201112_022732.602.h5,4.24785,413.468,-23803,24107,-0.596182,1681,9172,257,16233,
DF__UTC_20201112_022832/DF__UTC_20201112_022832.602.h5,4.24817,411.843,-22071,23246,-0.590375,1711,8941,2000,17726,
DF__UTC_20201112_022932/DF__UTC_20201112_022932.602.h5,4.24807,412.027,-22897,24669,-0.605801,1705,8535,2254,17556,
DF__UTC_20201112_023132/DF__UTC_20201112_023132.602.h5,4.24765,408.953,-24295,24065,-0.966745,1718,8860,258,15854,
DF__UTC_20201112_023232/DF__UTC_20201112_023232.602.h5,4.24747,408.633,-24611,24787,-0.986684,1680,8436,253,15272,
DF__UTC_20201112_023032/DF__UTC_20201112_023032.602.h5,4.24809,407.209,-22785,22068,-0.691523,1706,8449,2594,20545,
DF__UTC_20201112_023332/DF__UTC_20201112_023332.602.h5,4.24757,397.611,-24821,24461,-0.958068,1768,8552,2739,18170,
DF__UTC_20201112_023532/DF__UTC_20201112_023532.602.h5,4.24808,405.23,-22880,23694,-0.580506,1630,8270,2435,17483,
DF__UTC_20201112_023432/DF__UTC_20201112_023432.602.h5,4.24802,403.654,-23247,22211,-0.601448,1678,8336,4857,20021,
DF__UTC_20201112_023732/DF__UTC_20201112_023732.602.h5,4.24786,399.148,-24078,23466,-0.617555,1752,8241,265,15392,
DF__UTC_20201112_023632/DF__UTC_20201112_023632.602.h5,4.24809,405.478,-22505,22914,-0.533399,1818,8118,1886,17058,
DF__UTC_20201112_023832/DF__UTC_20201112_023832.602.h5,4.24796,392.662,-23370,23402,-0.521559,1731,8246,304,15408,
DF__UTC_20201112_024132/DF__UTC_20201112_024132.602.h5,4.24812,387.087,-22628,22447,-0.415229,1747,8534,256,15621,
DF__UTC_20201112_023932/DF__UTC_20201112_023932.602.h5,4.24792,401.016,-23726,22459,-0.524142,1757,8403,2776,18084,
DF__UTC_20201112_024032/DF__UTC_20201112_024032.602.h5,4.24802,388.439,-23183,22459,-0.442774,1748,8536,1872,17281,
DF__UTC_20201112_024332/DF__UTC_20201112_024332.602.h5,4.24797,409.26,-23104,23704,-0.414061,1716,8420,263,15439,
DF__UTC_20201112_024532/DF__UTC_20201112_024532.602.h5,4.24803,393.839,-23081,23511,-0.434207,1705,8365,269,15539,
DF__UTC_20201112_024232/DF__UTC_20201112_024232.602.h5,4.2483,388.836,-21061,22020,-0.420427,1702,8944,2544,18246,
DF__UTC_20201112_024432/DF__UTC_20201112_024432.602.h5,4.24787,404.326,-23946,22878,-0.37677,1713,8506,2131,17537,
DF__UTC_20201112_024632/DF__UTC_20201112_024632.602.h5,4.24776,398.333,-23970,23974,-0.460486,1661,8157,2088,16985,
DF__UTC_20201112_024732/DF__UTC_20201112_024732.602.h5,4.24749,381.377,-24623,24758,-0.826356,1801,8393,270,15641,
DF__UTC_20201112_024832/DF__UTC_20201112_024832.602.h5,4.24752,390.046,-24860,24430,-0.769352,1722,8324,2345,17568,
DF__UTC_20201112_025032/DF__UTC_20201112_025032.602.h5,4.24817,386.707,-22515,23110,-0.467345,1725,8453,256,15513,
DF__UTC_20201112_024932/DF__UTC_20201112_024932.602.h5,4.24795,382.37,-23794,23364,-0.425929,1803,8612,2070,17646,
DF__UTC_20201112_025132/DF__UTC_20201112_025132.602.h5,4.24789,384.349,-24498,22483,-0.497364,1731,8588,2059,17496,
DF__UTC_20201112_025232/DF__UTC_20201112_025232.602.h5,4.24801,383.257,-23162,23032,-0.342719,1685,8949,262,15959,
DF__UTC_20201112_025432/DF__UTC_20201112_025432.602.h5,4.2481,389.923,-22541,21756,-0.47309,1696,8533,257,15717,
DF__UTC_20201112_025332/DF__UTC_20201112_025332.602.h5,4.24815,383.26,-22414,21696,-0.452164,1696,8450,2032,17206,
DF__UTC_20201112_025632/DF__UTC_20201112_025632.602.h5,4.24788,410.544,-23416,22685,-0.430587,1741,8527,264,15770,
DF__UTC_20201112_025532/DF__UTC_20201112_025532.602.h5,4.24799,389.295,-23325,22207,-0.493653,1748,8411,2109,17490,
DF__UTC_20201112_025732/DF__UTC_20201112_025732.602.h5,4.24799,395.233,-23396,22474,-0.37098,1727,8238,1948,17064,
DF__UTC_20201112_025832/DF__UTC_20201112_025832.602.h5,4.24793,381.89,-23934,23120,-0.318781,1703,8570,1824,17155,
DF__UTC_20201112_025932/DF__UTC_20201112_025932.602.h5,4.24775,391.25,-24735,23462,-0.336967,1794,8512,2217,17513,
DF__UTC_20201112_030032/DF__UTC_20201112_030032.602.h5,4.24769,391.063,-24610,24585,-0.596125,1778,8220,2030,17000,
DF__UTC_20201112_030232/DF__UTC_20201112_030232.602.h5,4.24736,392.749,-24848,25298,-0.794458,1685,8432,260,15345,
DF__UTC_20201112_030132/DF__UTC_20201112_030132.602.h5,4.24747,394.491,-24922,24845,-0.750399,1681,8309,1868,20786,
DF__UTC_20201112_030332/DF__UTC_20201112_030332.602.h5,4.24807,388.111,-22962,23019,-0.48498,1723,8542,2844,18215,
DF__UTC_20201112_030432/DF__UTC_20201112_030432.602.h5,4.24815,379.384,-22519,22903,-0.547541,1691,8400,1985,17270,
DF__UTC_20201112_030532/DF__UTC_20201112_030532.602.h5,4.24797,384.03,-23135,23981,-0.67872,1630,8402,814,16040,
DF__UTC_20201112_030632/DF__UTC_20201112_030632.602.h5,4.24791,388.922,-23687,23500,-0.4458,1624,8345,2040,17172,
DF__UTC_20201112_030732/DF__UTC_20201112_030732.602.h5,4.24787,380.16,-24251,23388,-0.313902,1677,8309,2051,17209,
DF__UTC_20201112_030832/DF__UTC_20201112_030832.602.h5,4.24804,379.071,-23294,22513,-0.375575,1707,8116,267,15286,
DF__UTC_20201112_030932/DF__UTC_20201112_030932.602.h5,4.24798,384.303,-23419,22231,-0.42668,1714,8278,258,15330,
DF__UTC_20201112_031132/DF__UTC_20201112_031132.602.h5,4.24814,389.328,-22528,21419,-0.343922,1740,8480,1805,17135,
DF__UTC_20201112_031032/DF__UTC_20201112_031032.602.h5,4.24807,382.194,-23087,22335,-0.374703,1738,8393,2179,17410,
DF__UTC_20201112_031232/DF__UTC_20201112_031232.602.h5,4.24808,397.405,-22597,23224,-0.270931,1713,9292,268,16318,
DF__UTC_20201112_031532/DF__UTC_20201112_031532.602.h5,4.24712,415.083,-24480,24962,-0.353,1728,8457,1960,17196,
DF__UTC_20201112_031332/DF__UTC_20201112_031332.602.h5,4.24809,397.186,-22680,23215,-0.201361,1720,8640,2173,17569,
