file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
westSac_180103032131/westSac_180103032131.tdms.h5,4.89611,125.432,246.891,-6274,6174,-0.787439,3059,14707,2949,38889,
westSac_180103032331/westSac_180103032331.tdms.h5,4.8963,125.236,248.014,-6181,6293,-0.821647,3049,14685,429,36264,
westSac_180103032431/westSac_180103032431.tdms.h5,4.8963,126.35,248.513,-6171,6179,-0.793687,3073,14759,2980,39023,
westSac_180103032731/westSac_180103032731.tdms.h5,4.89761,122.8,224.422,-6173,6173,-0.766691,2997,14686,405,36205,
westSac_180103032631/westSac_180103032631.tdms.h5,4.89782,120.672,218.281,-6188,6201,-0.755464,3047,14777,2770,38778,
westSac_180103032531/westSac_180103032531.tdms.h5,4.89693,122.656,231.552,-6274,6235,-0.810349,3053,14719,2998,39131,
westSac_180103032831/westSac_180103032831.tdms.h5,4.89735,122.093,227.391,-6230,6160,-0.760222,3013,14782,434,36405,
westSac_180103032931/westSac_180103032931.tdms.h5,4.89785,117.452,215.244,-6143,6250,-0.757133,3023,14608,3511,39249,
westSac_180103033031/westSac_180103033031.tdms.h5,4.89752,119.613,220.623,-6298,6269,-0.736292,3068,14859,944,37039,
westSac_180103033131/westSac_180103033131.tdms.h5,4.89745,122.534,226.138,-6239,6225,-0.722244,3047,14701,1063,36991,
westSac_180103033231/westSac_180103033231.tdms.h5,4.89737,123.851,227.863,-6293,6307,-0.732292,3047,14657,3562,39400,
westSac_180103033331/westSac_180103033331.tdms.h5,4.89752,120.108,223.923,-6239,6331,-0.689064,3046,14769,2970,38940,
